year,month,day,hour,PM_US Post
2015,3,20,20,47
2015,3,20,21,54
2015,3,20,22,53
2015,3,20,23,56
2015,3,21,0,54
2015,3,21,1,41
2015,3,21,2,30
2015,3,21,3,27
2015,3,21,4,18
2015,3,21,5,26
2015,3,21,6,15
2015,3,21,7,18
2015,3,21,8,17
2015,3,21,9,12
2015,3,21,10,14
2015,3,21,11,13
2015,3,21,12,13
2015,3,21,13,11
2015,3,21,14,12
2015,3,21,15,7
2015,3,21,16,8
2015,3,21,17,6
2015,3,21,18,8
2015,3,21,19,8
2015,3,21,20,17
2015,3,21,21,14
2015,3,21,22,18
2015,3,21,23,29
2015,3,22,0,47
2015,3,22,1,33
2015,3,22,2,26
2015,3,22,3,17
2015,3,22,4,18
2015,3,22,5,11
2015,3,22,6,8
2015,3,22,7,10
2015,3,22,8,8
2015,3,22,9,16
2015,3,22,10,16
2015,3,22,11,6
2015,3,22,12,9
2015,3,22,13,9
2015,3,22,14,15
2015,3,22,15,15
2015,3,22,16,17
2015,3,22,17,19
2015,3,22,18,24
2015,3,22,19,54
2015,3,22,20,42
2015,3,22,21,33
2015,3,22,22,35
2015,3,22,23,41
2015,3,23,0,41
2015,3,23,1,47
2015,3,23,2,47
2015,3,23,3,51
2015,3,23,4,66
2015,3,23,5,55
2015,3,23,6,57
2015,3,23,7,73
2015,3,23,8,66
2015,3,23,9,48
2015,3,23,10,26
2015,3,23,11,13
2015,3,23,12,8
2015,3,23,13,11
2015,3,23,14,11
2015,3,23,15,12
2015,3,23,16,11
2015,3,23,17,18
2015,3,23,18,17
2015,3,23,19,27
2015,3,23,20,37
2015,3,23,21,44
2015,3,23,22,44
2015,3,23,23,45
2015,3,24,0,60
2015,3,24,1,80
2015,3,24,2,111
2015,3,24,3,86
2015,3,24,4,69
2015,3,24,5,74
2015,3,24,6,61
2015,3,24,7,64
2015,3,24,8,71
2015,3,24,9,65
2015,3,24,10,73
2015,3,24,11,70
2015,3,24,12,64
2015,3,24,13,64
2015,3,24,14,70
2015,3,24,15,70
2015,3,24,16,75
2015,3,24,17,105
2015,3,24,18,101
2015,3,24,19,116
2015,3,24,20,125
2015,3,24,21,134
2015,3,24,22,146
2015,3,24,23,140
2015,3,25,0,115
2015,3,25,1,126
2015,3,25,2,122
2015,3,25,3,118
2015,3,25,4,125
2015,3,25,5,127
2015,3,25,6,126
2015,3,25,7,134
2015,3,25,8,126
2015,3,25,9,146
2015,3,25,10,151
2015,3,25,11,153
2015,3,25,12,158
2015,3,25,13,151
2015,3,25,14,101
2015,3,25,15,96
2015,3,25,16,85
2015,3,25,17,97
2015,3,25,18,98
2015,3,25,19,125
2015,3,25,20,129
2015,3,25,21,102
2015,3,25,22,89
2015,3,25,23,92
2015,3,26,0,99
2015,3,26,1,99
2015,3,26,2,110
2015,3,26,3,103
2015,3,26,4,113
2015,3,26,5,114
2015,3,26,6,125
2015,3,26,7,139
2015,3,26,8,143
2015,3,26,9,151
2015,3,26,10,147
2015,3,26,11,122
2015,3,26,12,95
2015,3,26,13,89
2015,3,26,14,77
2015,3,26,15,60
2015,3,26,16,60
2015,3,26,17,80
2015,3,26,18,84
2015,3,26,19,89
2015,3,26,20,69
2015,3,26,21,75
2015,3,26,22,70
2015,3,26,23,60
2015,3,27,0,56
2015,3,27,1,58
2015,3,27,2,62
2015,3,27,3,69
2015,3,27,4,69
2015,3,27,5,69
2015,3,27,6,75
2015,3,27,7,90
2015,3,27,8,97
2015,3,27,9,95
2015,3,27,10,106
2015,3,27,11,118
2015,3,27,12,115
2015,3,27,13,109
2015,3,27,14,112
2015,3,27,15,118
2015,3,27,16,131
2015,3,27,17,142
2015,3,27,18,152
2015,3,27,19,155
2015,3,27,20,137
2015,3,27,21,110
2015,3,27,22,99
2015,3,27,23,88
2015,3,28,0,89
2015,3,28,1,95
2015,3,28,2,98
2015,3,28,3,112
2015,3,28,4,113
2015,3,28,5,114
2015,3,28,6,80
2015,3,28,7,27
2015,3,28,8,22
2015,3,28,9,24
2015,3,28,10,51
2015,3,28,11,83
2015,3,28,12,84
2015,3,28,13,77
2015,3,28,14,51
2015,3,28,15,22
2015,3,28,16,25
2015,3,28,17,23
2015,3,28,18,24
2015,3,28,19,20
2015,3,28,20,30
2015,3,28,21,35
2015,3,28,22,43
2015,3,28,23,32
2015,3,29,0,40
2015,3,29,1,64
2015,3,29,2,73
2015,3,29,3,55
2015,3,29,4,52
2015,3,29,5,71
2015,3,29,6,56
2015,3,29,7,63
2015,3,29,8,118
2015,3,29,9,144
2015,3,29,10,127
2015,3,29,11,142
2015,3,29,12,139
2015,3,29,13,115
2015,3,29,14,58
2015,3,29,15,55
2015,3,29,16,58
2015,3,29,17,62
2015,3,29,18,67
2015,3,29,19,72
2015,3,29,20,125
2015,3,29,21,136
2015,3,29,22,151
2015,3,29,23,155
2015,3,30,0,138
2015,3,30,1,134
2015,3,30,2,132
2015,3,30,3,116
2015,3,30,4,120
2015,3,30,5,125
2015,3,30,6,132
2015,3,30,7,136
2015,3,30,8,144
2015,3,30,9,153
2015,3,30,10,166
2015,3,30,11,162
2015,3,30,12,168
2015,3,30,13,183
2015,3,30,14,168
2015,3,30,15,161
2015,3,30,16,154
2015,3,30,17,160
2015,3,30,18,173
2015,3,30,19,179
2015,3,30,20,188
2015,3,30,21,190
2015,3,30,22,169
2015,3,30,23,161
2015,3,31,0,165
2015,3,31,1,201
2015,3,31,2,178
2015,3,31,3,164
2015,3,31,4,154
2015,3,31,5,159
2015,3,31,6,159
2015,3,31,7,168
2015,3,31,8,164
2015,3,31,9,168
2015,3,31,10,160
2015,3,31,11,160
2015,3,31,12,149
2015,3,31,13,106
2015,3,31,14,103
2015,3,31,15,94
2015,3,31,16,80
2015,3,31,17,76
2015,3,31,18,69
2015,3,31,19,69
2015,3,31,20,72
2015,3,31,21,66
2015,3,31,22,70
2015,3,31,23,69
2015,4,1,0,72
2015,4,1,1,73
2015,4,1,2,85
2015,4,1,3,85
2015,4,1,4,80
2015,4,1,5,65
2015,4,1,6,61
2015,4,1,7,81
2015,4,1,8,84
2015,4,1,9,75
2015,4,1,10,37
2015,4,1,11,27
2015,4,1,12,30
2015,4,1,13,28
2015,4,1,14,30
2015,4,1,15,37
2015,4,1,16,32
2015,4,1,17,39
2015,4,1,18,41
2015,4,1,19,43
2015,4,1,20,44
2015,4,1,21,44
2015,4,1,22,52
2015,4,1,23,48
2015,4,2,0,40
2015,4,2,1,46
2015,4,2,2,37
2015,4,2,3,42
2015,4,2,4,47
2015,4,2,5,49
2015,4,2,6,51
2015,4,2,7,58
2015,4,2,8,55
2015,4,2,9,54
2015,4,2,10,48
2015,4,2,11,42
2015,4,2,12,29
2015,4,2,13,31
2015,4,2,14,35
2015,4,2,15,36
2015,4,2,16,39
2015,4,2,17,34
2015,4,2,18,17
2015,4,2,19,17
2015,4,2,20,18
2015,4,2,21,12
2015,4,2,22,12
2015,4,2,23,11
2015,4,3,0,15
2015,4,3,1,20
2015,4,3,2,21
2015,4,3,3,27
2015,4,3,4,19
2015,4,3,5,18
2015,4,3,6,19
2015,4,3,7,18
2015,4,3,8,20
2015,4,3,9,18
2015,4,3,10,21
2015,4,3,11,14
2015,4,3,12,23
2015,4,3,13,38
2015,4,3,14,30
2015,4,3,15,42
2015,4,3,16,44
2015,4,3,17,54
2015,4,3,18,70
2015,4,3,19,62
2015,4,3,20,56
2015,4,3,21,33
2015,4,3,22,32
2015,4,3,23,34
2015,4,4,0,34
2015,4,4,1,40
2015,4,4,2,34
2015,4,4,3,37
2015,4,4,4,31
2015,4,4,5,36
2015,4,4,6,44
2015,4,4,7,39
2015,4,4,8,56
2015,4,4,9,71
2015,4,4,10,72
2015,4,4,11,77
2015,4,4,12,76
2015,4,4,13,69
2015,4,4,14,74
2015,4,4,15,73
2015,4,4,16,78
2015,4,4,17,78
2015,4,4,18,87
2015,4,4,19,93
2015,4,4,20,96
2015,4,4,21,86
2015,4,4,22,103
2015,4,4,23,112
2015,4,5,0,121
2015,4,5,1,131
2015,4,5,2,133
2015,4,5,3,137
2015,4,5,4,134
2015,4,5,5,147
2015,4,5,6,141
2015,4,5,7,51
2015,4,5,8,21
2015,4,5,9,26
2015,4,5,10,27
2015,4,5,11,18
2015,4,5,12,24
2015,4,5,13,21
2015,4,5,14,20
2015,4,5,15,24
2015,4,5,16,19
2015,4,5,17,19
2015,4,5,18,24
2015,4,5,19,17
2015,4,5,20,25
2015,4,5,21,28
2015,4,5,22,26
2015,4,5,23,20
2015,4,6,0,21
2015,4,6,1,20
2015,4,6,2,21
2015,4,6,3,14
2015,4,6,4,16
2015,4,6,5,15
2015,4,6,6,17
2015,4,6,7,14
2015,4,6,8,17
2015,4,6,9,22
2015,4,6,10,20
2015,4,6,11,16
2015,4,6,12,13
2015,4,6,13,18
2015,4,6,14,20
2015,4,6,15,19
2015,4,6,16,20
2015,4,6,17,27
2015,4,6,18,33
2015,4,6,19,36
2015,4,6,20,38
2015,4,6,21,37
2015,4,6,22,44
2015,4,6,23,40
2015,4,7,0,48
2015,4,7,1,49
2015,4,7,2,12
2015,4,7,3,10
2015,4,7,4,16
2015,4,7,5,9
2015,4,7,6,10
2015,4,7,7,15
2015,4,7,8,13
2015,4,7,9,11
2015,4,7,10,10
2015,4,7,11,12
2015,4,7,12,12
2015,4,7,13,11
2015,4,7,14,12
2015,4,7,15,16
2015,4,7,16,19
2015,4,7,17,22
2015,4,7,18,28
2015,4,7,19,36
2015,4,7,20,55
2015,4,7,21,61
2015,4,7,22,63
2015,4,7,23,68
2015,4,8,0,72
2015,4,8,1,78
2015,4,8,2,86
2015,4,8,3,88
2015,4,8,4,95
2015,4,8,5,84
2015,4,8,6,93
2015,4,8,7,98
2015,4,8,8,102
2015,4,8,9,103
2015,4,8,10,92
2015,4,8,11,70
2015,4,8,12,74
2015,4,8,13,89
2015,4,8,14,89
2015,4,8,15,106
2015,4,8,16,109
2015,4,8,17,124
2015,4,8,18,123
2015,4,8,19,132
2015,4,8,20,139
2015,4,8,21,136
2015,4,8,22,140
2015,4,8,23,141
2015,4,9,0,122
2015,4,9,1,137
2015,4,9,2,143
2015,4,9,3,128
2015,4,9,4,122
2015,4,9,5,141
2015,4,9,6,138
2015,4,9,7,133
2015,4,9,8,123
2015,4,9,9,145
2015,4,9,10,163
2015,4,9,11,177
2015,4,9,12,180
2015,4,9,13,187
2015,4,9,14,182
2015,4,9,15,158
2015,4,9,16,127
2015,4,9,17,155
2015,4,9,18,189
2015,4,9,19,213
2015,4,9,20,232
2015,4,9,21,232
2015,4,9,22,238
2015,4,9,23,237
2015,4,10,0,239
2015,4,10,1,222
2015,4,10,2,238
2015,4,10,3,236
2015,4,10,4,224
2015,4,10,5,201
2015,4,10,6,208
2015,4,10,7,200
2015,4,10,8,209
2015,4,10,9,205
2015,4,10,10,216
2015,4,10,11,199
2015,4,10,12,156
2015,4,10,13,126
2015,4,10,14,115
2015,4,10,15,115
2015,4,10,16,108
2015,4,10,17,109
2015,4,10,18,63
2015,4,10,19,78
2015,4,10,20,91
2015,4,10,21,101
2015,4,10,22,57
2015,4,10,23,66
2015,4,11,0,116
2015,4,11,1,227
2015,4,11,2,255
2015,4,11,3,250
2015,4,11,4,245
2015,4,11,5,240
2015,4,11,6,237
2015,4,11,7,219
2015,4,11,8,199
2015,4,11,9,169
2015,4,11,10,150
2015,4,11,11,125
2015,4,11,12,136
2015,4,11,13,108
2015,4,11,14,93
2015,4,11,15,86
2015,4,11,16,87
2015,4,11,17,101
2015,4,11,18,145
2015,4,11,19,149
2015,4,11,20,118
2015,4,11,21,102
2015,4,11,22,33
2015,4,11,23,16
2015,4,12,0,11
2015,4,12,1,10
2015,4,12,2,26
2015,4,12,3,23
2015,4,12,4,20
2015,4,12,5,18
2015,4,12,6,21
2015,4,12,7,16
2015,4,12,8,21
2015,4,12,9,19
2015,4,12,10,11
2015,4,12,11,11
2015,4,12,12,15
2015,4,12,13,21
2015,4,12,14,28
2015,4,12,15,24
2015,4,12,16,19
2015,4,12,17,20
2015,4,12,18,15
2015,4,12,19,17
2015,4,12,20,11
2015,4,12,21,10
2015,4,12,22,15
2015,4,12,23,17
2015,4,13,0,16
2015,4,13,1,12
2015,4,13,2,14
2015,4,13,3,17
2015,4,13,4,20
2015,4,13,5,25
2015,4,13,6,13
2015,4,13,7,28
2015,4,13,8,29
2015,4,13,9,35
2015,4,13,10,35
2015,4,13,11,40
2015,4,13,12,43
2015,4,13,13,46
2015,4,13,14,38
2015,4,13,15,46
2015,4,13,16,50
2015,4,13,17,50
2015,4,13,18,46
2015,4,13,19,52
2015,4,13,20,52
2015,4,13,21,53
2015,4,13,22,63
2015,4,13,23,60
2015,4,14,0,66
2015,4,14,1,71
2015,4,14,2,79
2015,4,14,3,72
2015,4,14,4,83
2015,4,14,5,97
2015,4,14,6,93
2015,4,14,7,69
2015,4,14,8,77
2015,4,14,9,69
2015,4,14,10,49
2015,4,14,11,45
2015,4,14,12,53
2015,4,14,13,64
2015,4,14,14,49
2015,4,14,15,45
2015,4,14,16,53
2015,4,14,17,50
2015,4,14,18,52
2015,4,14,19,50
2015,4,14,20,78
2015,4,14,21,63
2015,4,14,22,62
2015,4,14,23,58
2015,4,15,0,62
2015,4,15,1,72
2015,4,15,2,92
2015,4,15,3,96
2015,4,15,4,99
2015,4,15,5,102
2015,4,15,6,102
2015,4,15,7,127
2015,4,15,8,144
2015,4,15,9,128
2015,4,15,10,143
2015,4,15,11,140
2015,4,15,12,143
2015,4,15,13,142
2015,4,15,14,132
2015,4,15,15,135
2015,4,15,16,139
2015,4,15,17,165
2015,4,15,18,328
2015,4,15,19,722
2015,4,15,20,161
2015,4,15,21,134
2015,4,15,22,130
2015,4,15,23,128
2015,4,16,0,128
2015,4,16,1,101
2015,4,16,2,74
2015,4,16,3,59
2015,4,16,4,44
2015,4,16,5,37
2015,4,16,6,35
2015,4,16,7,31
2015,4,16,8,32
2015,4,16,9,28
2015,4,16,10,6
2015,4,16,11,7
2015,4,16,12,7
2015,4,16,13,8
2015,4,16,14,3
2015,4,16,15,1
2015,4,16,16,12
2015,4,16,17,16
2015,4,16,18,18
2015,4,16,19,32
2015,4,16,20,34
2015,4,16,21,44
2015,4,16,22,43
2015,4,16,23,43
2015,4,17,0,45
2015,4,17,1,45
2015,4,17,2,50
2015,4,17,3,51
2015,4,17,4,42
2015,4,17,5,53
2015,4,17,6,60
2015,4,17,7,62
2015,4,17,8,61
2015,4,17,9,79
2015,4,17,10,76
2015,4,17,11,77
2015,4,17,12,67
2015,4,17,13,71
2015,4,17,14,63
2015,4,17,15,62
2015,4,17,16,86
2015,4,17,17,108
2015,4,17,18,105
2015,4,17,19,130
2015,4,17,20,139
2015,4,17,21,139
2015,4,17,22,108
2015,4,17,23,130
2015,4,18,0,129
2015,4,18,1,121
2015,4,18,2,119
2015,4,18,3,118
2015,4,18,4,122
2015,4,18,5,126
2015,4,18,6,144
2015,4,18,7,153
2015,4,18,8,164
2015,4,18,9,161
2015,4,18,10,171
2015,4,18,11,175
2015,4,18,12,161
2015,4,18,13,152
2015,4,18,14,173
2015,4,18,15,196
2015,4,18,16,180
2015,4,18,17,162
2015,4,18,18,172
2015,4,18,19,89
2015,4,18,20,44
2015,4,18,21,61
2015,4,18,22,122
2015,4,18,23,109
2015,4,19,0,109
2015,4,19,1,103
2015,4,19,2,106
2015,4,19,3,81
2015,4,19,4,45
2015,4,19,5,57
2015,4,19,6,44
2015,4,19,7,30
2015,4,19,8,28
2015,4,19,9,48
2015,4,19,10,42
2015,4,19,11,27
2015,4,19,12,28
2015,4,19,13,35
2015,4,19,14,35
2015,4,19,15,38
2015,4,19,16,35
2015,4,19,17,61
2015,4,19,18,96
2015,4,19,19,87
2015,4,19,20,87
2015,4,19,21,79
2015,4,19,22,77
2015,4,19,23,87
2015,4,20,0,87
2015,4,20,1,92
2015,4,20,2,88
2015,4,20,3,90
2015,4,20,4,97
2015,4,20,5,96
2015,4,20,6,109
2015,4,20,7,95
2015,4,20,8,71
2015,4,20,9,52
2015,4,20,10,30
2015,4,20,11,26
2015,4,20,12,41
2015,4,20,13,26
2015,4,20,14,44
2015,4,20,15,42
2015,4,20,16,61
2015,4,20,17,57
2015,4,20,18,75
2015,4,20,19,116
2015,4,20,20,137
2015,4,20,21,96
2015,4,20,22,87
2015,4,20,23,78
2015,4,21,0,62
2015,4,21,1,53
2015,4,21,2,53
2015,4,21,3,56
2015,4,21,4,61
2015,4,21,5,66
2015,4,21,6,96
2015,4,21,7,101
2015,4,21,8,110
2015,4,21,9,107
2015,4,21,10,113
2015,4,21,11,96
2015,4,21,12,96
2015,4,21,13,57
2015,4,21,14,44
2015,4,21,15,46
2015,4,21,16,69
2015,4,21,17,37
2015,4,21,18,18
2015,4,21,19,27
2015,4,21,20,22
2015,4,21,21,25
2015,4,21,22,26
2015,4,21,23,35
2015,4,22,0,48
2015,4,22,1,59
2015,4,22,2,58
2015,4,22,3,67
2015,4,22,4,66
2015,4,22,5,74
2015,4,22,6,84
2015,4,22,7,84
2015,4,22,8,91
2015,4,22,9,52
2015,4,22,10,41
2015,4,22,11,45
2015,4,22,12,39
2015,4,22,13,43
2015,4,22,14,40
2015,4,22,15,38
2015,4,22,16,38
2015,4,22,17,42
2015,4,22,18,45
2015,4,22,19,46
2015,4,22,20,40
2015,4,22,21,47
2015,4,22,22,50
2015,4,22,23,52
2015,4,23,0,54
2015,4,23,1,58
2015,4,23,2,63
2015,4,23,3,68
2015,4,23,4,72
2015,4,23,5,65
2015,4,23,6,80
2015,4,23,7,92
2015,4,23,8,99
2015,4,23,9,90
2015,4,23,10,80
2015,4,23,11,83
2015,4,23,12,82
2015,4,23,13,88
2015,4,23,14,76
2015,4,23,15,61
2015,4,23,16,29
2015,4,23,17,21
2015,4,23,18,15
2015,4,23,19,14
2015,4,23,20,10
2015,4,23,21,24
2015,4,23,22,23
2015,4,23,23,26
2015,4,24,0,78
2015,4,24,1,70
2015,4,24,2,56
2015,4,24,3,61
2015,4,24,4,60
2015,4,24,5,52
2015,4,24,6,66
2015,4,24,7,65
2015,4,24,8,64
2015,4,24,9,56
2015,4,24,10,57
2015,4,24,11,46
2015,4,24,12,46
2015,4,24,13,47
2015,4,24,14,48
2015,4,24,15,74
2015,4,24,16,65
2015,4,24,17,81
2015,4,24,18,72
2015,4,24,19,67
2015,4,24,20,69
2015,4,24,21,69
2015,4,24,22,61
2015,4,24,23,67
2015,4,25,0,71
2015,4,25,1,91
2015,4,25,2,103
2015,4,25,3,101
2015,4,25,4,92
2015,4,25,5,113
2015,4,25,6,103
2015,4,25,7,90
2015,4,25,8,84
2015,4,25,9,79
2015,4,25,10,88
2015,4,25,11,99
2015,4,25,12,100
2015,4,25,13,94
2015,4,25,14,66
2015,4,25,15,57
2015,4,25,16,54
2015,4,25,17,58
2015,4,25,18,72
2015,4,25,19,91
2015,4,25,20,132
2015,4,25,21,119
2015,4,25,22,96
2015,4,25,23,105
2015,4,26,0,103
2015,4,26,1,99
2015,4,26,2,111
2015,4,26,3,107
2015,4,26,4,121
2015,4,26,5,118
2015,4,26,6,117
2015,4,26,7,125
2015,4,26,8,134
2015,4,26,9,139
2015,4,26,10,150
2015,4,26,11,136
2015,4,26,12,125
2015,4,26,13,149
2015,4,26,14,112
2015,4,26,15,106
2015,4,26,16,88
2015,4,26,17,98
2015,4,26,18,80
2015,4,26,19,84
2015,4,26,20,128
2015,4,26,21,69
2015,4,26,22,66
2015,4,26,23,55
2015,4,27,0,61
2015,4,27,1,64
2015,4,27,2,71
2015,4,27,3,80
2015,4,27,4,79
2015,4,27,5,88
2015,4,27,6,94
2015,4,27,7,98
2015,4,27,8,114
2015,4,27,9,120
2015,4,27,10,124
2015,4,27,11,127
2015,4,27,12,132
2015,4,27,13,118
2015,4,27,14,130
2015,4,27,15,115
2015,4,27,16,107
2015,4,27,17,109
2015,4,27,18,52
2015,4,27,19,58
2015,4,27,20,96
2015,4,27,21,47
2015,4,27,22,55
2015,4,27,23,55
2015,4,28,0,40
2015,4,28,1,30
2015,4,28,2,26
2015,4,28,3,35
2015,4,28,4,37
2015,4,28,5,47
2015,4,28,6,48
2015,4,28,7,46
2015,4,28,8,44
2015,4,28,9,42
2015,4,28,10,43
2015,4,28,11,46
2015,4,28,12,48
2015,4,28,13,43
2015,4,28,14,46
2015,4,28,15,48
2015,4,28,16,53
2015,4,28,17,58
2015,4,28,18,45
2015,4,28,19,51
2015,4,28,20,53
2015,4,28,21,69
2015,4,28,22,92
2015,4,28,23,109
2015,4,29,0,111
2015,4,29,1,115
2015,4,29,2,120
2015,4,29,3,120
2015,4,29,4,128
2015,4,29,5,131
2015,4,29,6,135
2015,4,29,7,136
2015,4,29,8,141
2015,4,29,9,146
2015,4,29,10,153
2015,4,29,11,130
2015,4,29,12,115
2015,4,29,13,95
2015,4,29,14,102
2015,4,29,15,104
2015,4,29,16,104
2015,4,29,17,102
2015,4,29,18,114
2015,4,29,19,126
2015,4,29,20,110
2015,4,29,21,102
2015,4,29,22,102
2015,4,29,23,101
2015,4,30,0,97
2015,4,30,1,102
2015,4,30,2,109
2015,4,30,3,109
2015,4,30,4,116
2015,4,30,5,115
2015,4,30,6,124
2015,4,30,7,135
2015,4,30,8,131
2015,4,30,9,138
2015,4,30,10,144
2015,4,30,11,126
2015,4,30,12,96
2015,4,30,13,84
2015,4,30,14,89
2015,4,30,15,73
2015,4,30,16,71
2015,4,30,17,64
2015,4,30,18,62
2015,4,30,19,69
2015,4,30,20,94
2015,4,30,21,187
2015,4,30,22,226
2015,4,30,23,244
2015,5,1,0,260
2015,5,1,1,261
2015,5,1,2,248
2015,5,1,3,210
2015,5,1,4,166
2015,5,1,5,155
2015,5,1,6,156
2015,5,1,7,165
2015,5,1,8,172
2015,5,1,9,175
2015,5,1,10,163
2015,5,1,11,148
2015,5,1,12,183
2015,5,1,13,76
2015,5,1,14,53
2015,5,1,15,40
2015,5,1,16,34
2015,5,1,17,31
2015,5,1,18,35
2015,5,1,19,35
2015,5,1,20,30
2015,5,1,21,38
2015,5,1,22,32
2015,5,1,23,33
2015,5,2,0,32
2015,5,2,1,33
2015,5,2,2,30
2015,5,2,3,36
2015,5,2,4,39
2015,5,2,5,42
2015,5,2,6,45
2015,5,2,7,47
2015,5,2,8,48
2015,5,2,9,49
2015,5,2,10,50
2015,5,2,11,51
2015,5,2,12,47
2015,5,2,13,34
2015,5,2,14,39
2015,5,2,15,45
2015,5,2,16,49
2015,5,2,17,52
2015,5,2,18,49
2015,5,2,19,44
2015,5,2,20,52
2015,5,2,21,57
2015,5,2,22,52
2015,5,2,23,61
2015,5,3,0,112
2015,5,3,1,127
2015,5,3,2,133
2015,5,3,3,138
2015,5,3,4,93
2015,5,3,5,87
2015,5,3,6,86
2015,5,3,7,50
2015,5,3,8,46
2015,5,3,9,53
2015,5,3,10,31
2015,5,3,11,25
2015,5,3,12,14
2015,5,3,13,36
2015,5,3,14,15
2015,5,3,15,11
2015,5,3,16,13
2015,5,3,17,9
2015,5,3,18,16
2015,5,3,19,13
2015,5,3,20,11
2015,5,3,21,18
2015,5,3,22,8
2015,5,3,23,10
2015,5,4,0,12
2015,5,4,1,11
2015,5,4,2,18
2015,5,4,3,10
2015,5,4,4,7
2015,5,4,5,11
2015,5,4,6,9
2015,5,4,7,12
2015,5,4,8,13
2015,5,4,9,10
2015,5,4,10,10
2015,5,4,11,8
2015,5,4,12,14
2015,5,4,13,17
2015,5,4,14,11
2015,5,4,15,17
2015,5,4,16,30
2015,5,4,17,27
2015,5,4,18,36
2015,5,4,19,84
2015,5,4,20,60
2015,5,4,21,78
2015,5,4,22,49
2015,5,4,23,48
2015,5,5,0,42
2015,5,5,1,42
2015,5,5,2,47
2015,5,5,3,50
2015,5,5,4,56
2015,5,5,5,63
2015,5,5,6,77
2015,5,5,7,68
2015,5,5,8,68
2015,5,5,9,106
2015,5,5,10,87
2015,5,5,11,75
2015,5,5,12,70
2015,5,5,13,122
2015,5,5,14,65
2015,5,5,15,24
2015,5,5,16,19
2015,5,5,17,14
2015,5,5,18,12
2015,5,5,19,17
2015,5,5,20,17
2015,5,5,21,16
2015,5,5,22,12
2015,5,5,23,27
2015,5,6,0,19
2015,5,6,1,38
2015,5,6,2,18
2015,5,6,3,28
2015,5,6,4,17
2015,5,6,5,23
2015,5,6,6,15
2015,5,6,7,10
2015,5,6,8,10
2015,5,6,9,8
2015,5,6,10,10
2015,5,6,11,13
2015,5,6,12,14
2015,5,6,13,19
2015,5,6,14,14
2015,5,6,15,14
2015,5,6,16,32
2015,5,6,17,27
2015,5,6,18,27
2015,5,6,19,26
2015,5,6,20,50
2015,5,6,21,61
2015,5,6,22,54
2015,5,6,23,55
2015,5,7,0,59
2015,5,7,1,58
2015,5,7,2,35
2015,5,7,3,29
2015,5,7,4,30
2015,5,7,5,32
2015,5,7,6,35
2015,5,7,7,53
2015,5,7,8,64
2015,5,7,9,48
2015,5,7,10,70
2015,5,7,11,63
2015,5,7,12,57
2015,5,7,13,60
2015,5,7,14,59
2015,5,7,15,56
2015,5,7,16,44
2015,5,7,17,105
2015,5,7,18,45
2015,5,7,19,56
2015,5,7,20,56
2015,5,7,21,58
2015,5,7,22,19
2015,5,7,23,19
2015,5,8,0,20
2015,5,8,1,20
2015,5,8,2,27
2015,5,8,3,18
2015,5,8,4,21
2015,5,8,5,22
2015,5,8,6,37
2015,5,8,7,55
2015,5,8,8,50
2015,5,8,9,64
2015,5,8,10,73
2015,5,8,11,84
2015,5,8,12,60
2015,5,8,13,44
2015,5,8,14,37
2015,5,8,15,35
2015,5,8,16,34
2015,5,8,17,86
2015,5,8,18,89
2015,5,8,19,89
2015,5,8,20,77
2015,5,8,21,112
2015,5,8,22,101
2015,5,8,23,85
2015,5,9,0,69
2015,5,9,1,56
2015,5,9,2,50
2015,5,9,3,39
2015,5,9,4,39
2015,5,9,5,42
2015,5,9,6,40
2015,5,9,7,31
2015,5,9,8,33
2015,5,9,9,28
2015,5,9,10,40
2015,5,9,11,42
2015,5,9,12,18
2015,5,9,13,24
2015,5,9,14,25
2015,5,9,15,26
2015,5,9,16,28
2015,5,9,17,31
2015,5,9,18,31
2015,5,9,19,34
2015,5,9,20,38
2015,5,9,21,41
2015,5,9,22,40
2015,5,9,23,35
2015,5,10,0,43
2015,5,10,1,35
2015,5,10,2,30
2015,5,10,3,37
2015,5,10,4,50
2015,5,10,5,64
2015,5,10,6,44
2015,5,10,7,48
2015,5,10,8,41
2015,5,10,9,42
2015,5,10,10,43
2015,5,10,11,51
2015,5,10,12,49
2015,5,10,13,53
2015,5,10,14,48
2015,5,10,15,45
2015,5,10,16,35
2015,5,10,17,34
2015,5,10,18,36
2015,5,10,19,36
2015,5,10,20,37
2015,5,10,21,44
2015,5,10,22,36
2015,5,10,23,48
2015,5,11,0,46
2015,5,11,1,36
2015,5,11,2,40
2015,5,11,3,47
2015,5,11,4,38
2015,5,11,5,34
2015,5,11,6,30
2015,5,11,7,38
2015,5,11,8,40
2015,5,11,9,47
2015,5,11,10,37
2015,5,11,11,33
2015,5,11,12,29
2015,5,11,13,31
2015,5,11,14,19
2015,5,11,15,20
2015,5,11,16,5
2015,5,11,17,6
2015,5,11,18,6
2015,5,11,19,12
2015,5,11,20,11
2015,5,11,21,7
2015,5,11,22,12
2015,5,11,23,12
2015,5,12,0,10
2015,5,12,1,11
2015,5,12,2,7
2015,5,12,3,6
2015,5,12,4,10
2015,5,12,5,7
2015,5,12,6,14
2015,5,12,7,15
2015,5,12,8,10
2015,5,12,9,8
2015,5,12,10,7
2015,5,12,11,11
2015,5,12,12,12
2015,5,12,13,17
2015,5,12,14,21
2015,5,12,15,20
2015,5,12,16,22
2015,5,12,17,21
2015,5,12,18,49
